2.39541311,6.30456636
5.90272253,6.19795327
5.03014507,3.27299034
3.55111126,5.38822857
3.40806413,2.35057380
4.94208974,8.31767644
8.31767644,4.94208974
7.98236206,6.45459517
2.55947014,2.42821814
2.91366607,3.79545455
5.49080230,7.12589832
6.36808057,8.75877048
1.01233067,4.68616362
5.84867898,8.67603252
4.61177143,6.44888874
6.59667368,1.49675449
3.92769430,2.59156198
6.95919999,6.76407160
3.05626884,3.21889854
6.64251434,7.34575358
8.28979431,5.43310964
5.40438464,8.29344859
2.00505792,3.57148591
6.40232423,8.00729402
3.64810330,6.17925823
6.06895350,1.14547819
3.37305343,8.65418183
1.34581817,6.62694657
3.79717680,1.18513220
2.91351690,4.36209810
3.65673860,3.28070381
7.13370781,7.83152590
5.03807798,2.81851412
8.67603252,5.84867898
4.65588549,7.61380918
2.13734493,4.92503874
6.25533556,7.57381931
3.93658472,6.36110948
5.22977423,7.62633148
3.34088261,2.95116065
6.01283271,2.30421071
6.44104207,3.67952823
1.96084847,5.56327344
1.51391442,4.35389223
2.32421149,2.67397253
5.12373458,1.45670525
7.29457411,3.70179243
3.09554942,5.43967706
2.73924152,6.32409035
4.55202858,2.17161975
7.56276658,6.27774828
5.68421878,7.30988391
6.10763185,8.12785586
4.28181401,1.76047234
8.11807097,6.13488502
3.28070381,6.34326140
3.34614522,8.39090481
8.39090481,3.34614522
1.36015492,3.34122703
1.08740960,5.83164676
4.16835324,8.91259040
7.75919806,7.57299381
2.89031768,1.87226734
5.84867898,1.32396748
1.74353793,2.67718818
8.25646207,7.32281182
2.62070885,1.78457256
1.95837614,2.40220781
2.40220781,1.95837614
8.04162386,7.59779219
3.40557656,1.58074789
1.58562751,6.00787971
3.99212029,8.41437249
8.41437249,3.99212029
4.34487278,8.71541107
8.71541107,4.34487278
1.28458893,5.65512722
3.66194432,2.72843221
2.37176339,4.79315329
2.75091988,4.13665903
3.07601445,3.55017290
2.59127601,4.95795557
3.09704635,2.56433040
3.69372537,2.19868502
5.07496126,7.86265507
4.94605620,1.90956167
3.48895143,6.82031252
3.54144512,4.64983195
4.68522955,3.30165061
6.94978428,4.86365780
3.29169987,4.74469284
1.46803698,4.69099328
7.39974965,7.91112911
1.31670143,4.18343237
2.24080194,2.42700619
1.23086353,4.83543595
1.62365673,3.31661734
4.70399523,1.23890279
8.36152461,6.71278234
5.92806296,6.45676704
4.89770699,3.04813318
3.59401766,3.64225864
7.75948721,4.23472647
2.66246939,4.41718816
6.93656426,6.43298217
7.10747453,5.56469610
5.17118348,7.17509236
4.93098805,7.63546022
7.69598479,7.30258853
1.88192903,3.86511498
2.89108285,2.14996204
3.77207214,6.70512110
6.95089983,5.11932215
1.60909519,6.65385478
3.21178913,5.90129545
5.93478369,3.74502927
3.96988706,7.20094810
2.07397698,6.06177040
3.93822960,7.92602302
5.29905190,6.46988706
4.49928971,3.58603776
6.71249567,5.22545433
6.42946405,6.33299679
2.68504595,2.95190167
1.68497636,4.85526294
4.53819835,1.71411050
6.32312191,1.95702793
7.50733082,4.18531883
4.79003389,7.39992359
4.91592394,2.59237664
4.60238531,2.62394832
6.34714654,6.99722688
3.67590965,7.26075848
6.36110948,3.93658472
4.49238940,7.32568851
2.31771146,3.99713341
7.35034571,7.00738488
2.55834862,3.50375411
7.86265507,5.07496126
5.27902589,1.00974380
4.21560589,1.30971587
6.62694657,8.65418183
6.46155510,5.33742658
2.82648430,4.80984202
5.74622577,2.94976155
6.41489899,5.99072294
3.60260701,3.98473456
5.15054174,6.72069993
7.63546022,4.93098805
7.44165138,6.49624589
6.19710393,8.57776652
2.16847410,2.86629219
7.52879705,7.48504194
3.09502866,2.00979396
3.11363636,1.73272234
1.38263464,3.92848756
6.68338266,8.37634327
8.67391224,3.43377195
5.34990084,1.92895972
6.24324379,6.50817532
3.49357698,2.04347835
4.84534944,8.54208006
8.54208006,4.84534944
1.76106610,3.55793372
6.27057728,8.30996697
3.97462543,1.84422156
8.29875320,6.29941344
8.24567158,5.68988879
7.85003796,7.10891715
1.48904957,5.49343190
4.50656810,8.51095043
8.51095043,4.50656810
5.66153906,8.25156834
7.26299456,7.42676456
5.24419416,8.99253919
8.99253919,5.24419416
7.65048019,7.99582288
4.30540729,1.06076899
4.44874013,7.05009789
4.39664731,8.13460931
8.13460931,4.39664731
4.28201305,6.59201900
2.63730342,5.75539467
6.35202454,1.47785566
2.53149024,3.13984447
6.19949656,3.67097856
3.69228623,7.63584386
3.52725790,5.90249752
3.18777701,4.26781439
5.60398776,6.85888319
3.27279304,5.01507311
7.40762336,5.08407606
7.16779314,5.24698883
3.88760561,2.86311027
8.07914725,4.73060952
4.86517644,8.08796723
4.43672656,1.96084847
1.95148087,4.48985285
2.91181209,2.72114278
2.61151920,5.31444946
5.47284734,3.10351290
6.10735643,6.87991817
6.82472538,5.70044645
6.84012679,3.82770995
5.13797661,2.36724941
6.49586206,4.13636364
8.65418183,6.62694657
8.72627874,5.59018457
5.83164676,8.91259040
8.91259040,5.83164676
8.56718372,6.22827986
7.12710102,3.86900033
7.61671258,4.67870809
2.42612871,4.42938647
5.27020499,3.29399287
4.28365669,3.18145657
8.52603217,5.37060092
5.59018457,8.72627874
2.45118240,2.21845368
5.06584317,8.77215267
8.77215267,5.06584317
5.06584317,1.22784733
3.55793372,1.76106610
5.40135685,1.47733615
6.87880466,8.00671598
2.00979396,3.09502866
6.49309430,4.85623137
7.98835223,3.91827786
4.13963535,6.22872807
4.28966948,2.93705038
